web_scraper_order,web_scraper_start_url,detail produk,detail produk-href,nama produk,harga,rating,jumlah terjual,lokasi penjual,nama toko
"1777275036-1275","https://www.tokopedia.com/search?condition=2&navsource=&sc=24&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=product&q=hp%20poco","poco x7pro 12/512gb secondRp4.250.000Hemat s.d  1% Pakai Bonus5.04 terjualphonecellberkahKab. Pandeglang","https://www.tokopedia.com/adiberkahrizki/xiaomi-15t-12-512gb-second-1733579057953473831?extParam=ivf%3Dfalse%26keyword%3Dhp+poco%26search_id%3D2026042707195634ED066DF378EF275WCR%26src%3Dsearch","poco x7pro 12/512gb second","Rp4.250.000","5","Terjual 4","Kab. Pandeglang","phonecellberkah"
"1777275041-1276","https://www.tokopedia.com/search?condition=2&navsource=&sc=24&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=product&q=hp%20poco","poco m4 proRp2.850.000ir syahKab. Labuhanbatu","https://www.tokopedia.com/irsyah/poco-m4-pro?extParam=ivf%3Dfalse%26keyword%3Dhp+poco%26search_id%3D2026042707195634ED066DF378EF275WCR%26src%3Dsearch","poco m4 pro","Rp2.850.000","","","Kab. Labuhanbatu","ir syah"
"1777275047-1277","https://www.tokopedia.com/search?condition=2&navsource=&sc=24&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=product&q=hp%20poco","Poco X3 Pro 8/256 Second Garansi ResmiRp1.760.000Bisa COD4.517 terjualPlayFoneKab. Ponorogo","https://www.tokopedia.com/playfone/poco-x3-pro-8-256-second-garansi-resmi-hitam-128gb?extParam=ivf%3Dfalse%26keyword%3Dhp+poco%26search_id%3D2026042707195634ED066DF378EF275WCR%26src%3Dsearch","Poco X3 Pro 8/256 Second Garansi Resmi - Hitam 128GB","Rp1.760.000","4.5","Terjual 17","Kab. Ponorogo","PlayFone"
"1777275052-1278","https://www.tokopedia.com/search?condition=2&navsource=&sc=24&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=product&q=hp%20poco","POCO F6 Green (8GB/256GB) - Garansi ResmiRp3.300.0001 terjualAlmeera's factoryKab. Majalengka","https://www.tokopedia.com/almeeras-factory/poco-f6-green-8gb-256gb-garansi-resmi-1731293044429194808?extParam=ivf%3Dfalse%26keyword%3Dhp+poco%26search_id%3D2026042707195634ED066DF378EF275WCR%26src%3Dsearch","POCO F6 Green (8GB/256GB) - Garansi Resmi","Rp3.300.000","","1 barang berhasil terjual","Kab. Majalengka","Almeera's factory"
"1777275057-1279","https://www.tokopedia.com/search?condition=2&navsource=&sc=24&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=product&q=hp%20poco","poco x6 pro 12/512 second fullsetRp3.500.000Z1D4N RAWRMojokerto","https://www.tokopedia.com/z1d4n/poco-x6-pro-12-512-second-fullset-1734679463267239038?extParam=ivf%3Dfalse%26keyword%3Dhp+poco%26search_id%3D2026042707195634ED066DF378EF275WCR%26src%3Dsearch","poco x6 pro 12/512 second fullset","Rp3.500.000","","","Kota Mojokerto","Z1D4N RAWR"
"1777275062-1280","https://www.tokopedia.com/search?condition=2&navsource=&sc=24&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=product&q=hp%20poco","Xiaomi Poco F4 256GB Second Mulus BergaransiRp2.404.999Rp2.409.999Hemat s.d  1% Pakai BonusnccellKab. Bogor","https://www.tokopedia.com/nccell/xiaomi-poco-f4-256gb-second-mulus-bergaransi-1732086937935906405?extParam=ivf%3Dfalse%26keyword%3Dhp+poco%26search_id%3D2026042707195634ED066DF378EF275WCR%26src%3Dsearch","Xiaomi Poco F4 256GB Second Mulus Bergaransi - 128GB, Unit Only","Rp2.404.999","","","Kab. Bogor","nccell"
"1777275068-1281","https://www.tokopedia.com/search?condition=2&navsource=&sc=24&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=product&q=hp%20poco","Xiaomi Poco M7 Pro 5G 8/256GB Second ResmiRp2.599.000Hemat s.d  1% Pakai Bonus5.01 terjualGadget Pin StoreBandar Lampung","https://www.tokopedia.com/gadget-pin-store/vivo-y17s-6-128gb-second-resmi-1729882602029155664?extParam=ivf%3Dfalse%26keyword%3Dhp+poco%26search_id%3D2026042707195634ED066DF378EF275WCR%26src%3Dsearch","Xiaomi Poco M7 Pro 5G 8/256GB Second Resmi","Rp2.599.000","5","Terjual 1","Kota Bandar Lampung","Gadget Pin Store"
"1777275074-1282","https://www.tokopedia.com/search?condition=2&navsource=&sc=24&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=product&q=hp%20poco","POCO X7 PRO SECOND (BERGARANSI RESMI)Rp4.600.000Hemat s.d  1% Pakai Bonus1 terjualJONATHANdoyanhpJambi","https://www.tokopedia.com/jonathanstronik/poco-x7-pro-second-bergaransi-resmi-1731187939173304093?extParam=ivf%3Dfalse%26keyword%3Dhp+poco%26search_id%3D2026042707195634ED066DF378EF275WCR%26src%3Dsearch","POCO X7 PRO SECOND (BERGARANSI RESMI)","Rp4.600.000","","1 barang berhasil terjual","Kota Jambi","JONATHANdoyanhp"
"1777275079-1283","https://www.tokopedia.com/search?condition=2&navsource=&sc=24&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=product&q=hp%20poco","Poco C71 RAM 4/128 GB Smartphone dengan Kamera Ganda dan Desain Elegan cs store 234Rp1.000.0001 terjualCs store 234Jakarta Pusat","https://www.tokopedia.com/cs-store-234/poco-c71-ram-4-128-gb-smartphone-dengan-kamera-ganda-dan-desain-elegan-cs-store-234-1734372333122914005?extParam=ivf%3Dfalse%26keyword%3Dhp+poco%26search_id%3D2026042707195634ED066DF378EF275WCR%26src%3Dsearch","Poco C71 RAM 4/128 GB Smartphone dengan Kamera Ganda dan Desain Elegan cs store 234","Rp1.000.000","","1 barang berhasil terjual","Kota Administrasi Jakarta Pusat","Cs store 234"
"1777275084-1284","https://www.tokopedia.com/search?condition=2&navsource=&sc=24&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=product&q=hp%20poco","Poco c71 4/128Gb mulus nominu lengkap gada kendalaRp1.485.000Thrifthing cellBogor","https://www.tokopedia.com/thrifthing-cell/poco-c71-4-128gb-mulus-nominu-lengkap-gada-kendala-1734741924180362271?extParam=ivf%3Dfalse%26keyword%3Dhp+poco%26search_id%3D2026042707195634ED066DF378EF275WCR%26src%3Dsearch","Poco c71 4/128Gb mulus nominu lengkap gada kendala","Rp1.485.000","","","Kota Bogor","Thrifthing cell"
"1777275089-1285","https://www.tokopedia.com/search?condition=2&navsource=&sc=24&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=product&q=hp%20poco","POCO X3 NFC 6/64 GB KAMERA JOSRp1.050.000AZZASTOREMLGKab. Malang","https://www.tokopedia.com/azzastoremlg/poco-x3-nfc-6-64-gb-kamera-jos-1734732510209607016?extParam=ivf%3Dfalse%26keyword%3Dhp+poco%26search_id%3D2026042707195634ED066DF378EF275WCR%26src%3Dsearch","POCO X3 NFC 6/64 GB KAMERA JOS","Rp1.050.000","","","Kab. Malang","AZZASTOREMLG"
"1777275094-1286","https://www.tokopedia.com/search?condition=2&navsource=&sc=24&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=product&q=hp%20poco","Poco m6 pro ram 8/256 fullset resmi garansi on termurahRp2.199.0005.06 terjualZr phoneBekasi","https://www.tokopedia.com/zr-phone/poco-m6-pro-ram-8-256-fullset-resmi-garansi-on-termurah-1731590603122377883?extParam=ivf%3Dfalse%26keyword%3Dhp+poco%26search_id%3D2026042707195634ED066DF378EF275WCR%26src%3Dsearch","Poco m6 pro ram 8/256 fullset resmi garansi on termurah","Rp2.199.000","5","Terjual 6","Kota Bekasi","Zr phone"
"1777275100-1287","https://www.tokopedia.com/search?condition=2&navsource=&sc=24&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=product&q=hp%20poco","Dijual Poco C40 mulus seperti baruRp600.0002 terjualAZZ2shopJakarta Selatan","https://www.tokopedia.com/handsanitizer-10/dijual-poco-c40-mulus-seperti-baru-1733679696171271539?extParam=ivf%3Dfalse%26keyword%3Dhp+poco%26search_id%3D2026042707195634ED066DF378EF275WCR%26src%3Dsearch","Dijual Poco C40 mulus seperti baru","Rp600.000","","2 barang berhasil terjual","Kota Administrasi Jakarta Selatan","AZZ2shop"
"1777275105-1288","https://www.tokopedia.com/search?condition=2&navsource=&sc=24&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=product&q=hp%20poco","Xiaomi Poco C65 Ram 6/128GB | Ram 8/256GB Second OriginalRp1.630.899Hemat s.d  1% Pakai Bonus5.024 terjualMutiara Flasher GadgetSurabaya","https://www.tokopedia.com/mutiara-flasher-gadget/xiaomi-poco-c65-ram-6-128gb-ram-8-256gb-second-original-ram-6-128gb-97a51?extParam=ivf%3Dfalse%26keyword%3Dhp+poco%26search_id%3D2026042707195634ED066DF378EF275WCR%26src%3Dsearch","Xiaomi Poco C65 Ram 6/128GB | Ram 8/256GB Second Original - Ram 6/128GB","Rp1.630.899","5","Terjual 24","Kota Surabaya","Mutiara Flasher Gadget"
"1777275111-1289","https://www.tokopedia.com/search?condition=2&navsource=&sc=24&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=product&q=hp%20poco","Poco c85 8/256gb second resmiRp2.250.000Hemat s.d  1% Pakai BonusH&R celular142cJakarta Pusat","https://www.tokopedia.com/hr-celular142c/poco-c85-8-256gb-second-resmi-1734301921751827874?extParam=ivf%3Dfalse%26keyword%3Dhp+poco%26search_id%3D2026042707195634ED066DF378EF275WCR%26src%3Dsearch","Poco c85 8/256gb second resmi","Rp2.250.000","","","Kota Administrasi Jakarta Pusat","H&R celular142c"
"1777275116-1290","https://www.tokopedia.com/search?condition=2&navsource=&sc=24&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=product&q=hp%20poco","poco x6 5G 2nd mulus pol warna hitamRp2.800.0105.01 terjualumarhusain12Kab. Malang","https://www.tokopedia.com/umarhusain12/poco-x6-5g-2nd-mulus-pol-warna-hitam-1733433136147170597?extParam=ivf%3Dfalse%26keyword%3Dhp+poco%26search_id%3D2026042707195634ED066DF378EF275WCR%26src%3Dsearch","poco x6 5G 2nd mulus pol warna hitam","Rp2.800.010","5","Terjual 1","Kab. Malang","umarhusain12"
"1777275121-1291","https://www.tokopedia.com/search?condition=2&navsource=&sc=24&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=product&q=hp%20poco","Poco M4 Pro 6+3/1268gb Hp Only..Rp1.200.000Lingga Buana WisesaJakarta Timur","https://www.tokopedia.com/lingga-buana-wisesa/poco-m4-pro-6-3-1268gb-hp-only-1731804352596641776?extParam=ivf%3Dfalse%26keyword%3Dhp+poco%26search_id%3D2026042707195634ED066DF378EF275WCR%26src%3Dsearch","Poco M4 Pro 6+3/1268gb Hp Only..","Rp1.200.000","","","Kota Administrasi Jakarta Timur","Lingga Buana Wisesa"
"1777275127-1292","https://www.tokopedia.com/search?condition=2&navsource=&sc=24&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=product&q=hp%20poco","(sold)Xiaomi Poco X3 NFC Ram 8/128GB BlueRp1.584.000Hemat s.d  1% Pakai Bonus2 terjualNabe StockKab. Malang","https://www.tokopedia.com/nabestock/sold-xiaomi-poco-x3-nfc-ram-8-128gb-blue-1731933682642093087?extParam=ivf%3Dfalse%26keyword%3Dhp+poco%26search_id%3D2026042707195634ED066DF378EF275WCR%26src%3Dsearch","(sold)Xiaomi Poco X3 NFC Ram 8/128GB Blue","Rp1.584.000","","2 barang berhasil terjual","Kab. Malang","Nabe Stock"
"1777275132-1293","https://www.tokopedia.com/search?condition=2&navsource=&sc=24&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=product&q=hp%20poco","Poco F7 Pro 5G 12/512GB Second (4305 Silver) - 12/512 GBRp6.350.000Hemat s.d  1% Pakai BonusSAXO CELLKediri","https://www.tokopedia.com/ziyadcellular/poco-x7-5g-8-256gb-mulus-8769-silver-8-256-gb-1731865665748895050?extParam=ivf%3Dfalse%26keyword%3Dhp+poco%26search_id%3D2026042707195634ED066DF378EF275WCR%26src%3Dsearch","Poco F7 Pro 5G 12/512GB Second (4305 Silver) - 12/512 GB","Rp6.350.000","","","Kota Kediri","SAXO CELL"
"1777275137-1294","https://www.tokopedia.com/search?condition=2&navsource=&sc=24&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=product&q=hp%20poco","Xiaomi poco x5 5g 8/256gb second originalRp2.150.000Hemat s.d  1% Pakai Bonus5.01 terjualDISON CELLJakarta Pusat","https://www.tokopedia.com/dison-cell/xiaomi-poco-x5-5g-8-256gb-second-original?extParam=ivf%3Dfalse%26keyword%3Dhp+poco%26search_id%3D2026042707195634ED066DF378EF275WCR%26src%3Dsearch","Xiaomi poco x5 5g 8/256gb second original","Rp2.150.000","5","Terjual 2","Kota Administrasi Jakarta Pusat","DISON CELL"
"1777275142-1295","https://www.tokopedia.com/search?condition=2&navsource=&sc=24&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=product&q=hp%20poco","POCO X7 Pro 5G RAM 12GB ROM 512GB Black | Dimensity 8300 Ultra | Baterai 6000mAh Fast 90W | Second Original Garansi ResmiRp4.600.0005.011 terjualAl Bashir Store_NEWJakarta Selatan","https://www.tokopedia.com/senyumituindah/poco-x7-pro-5g-ram-12gb-rom-512gb-black-dimensity-8300-ultra-baterai-6000mah-fast-90w-second-original-garansi-resmi-1733010331669530474?extParam=ivf%3Dfalse%26keyword%3Dhp+poco%26search_id%3D2026042707195634ED066DF378EF275WCR%26src%3Dsearch","POCO X7 Pro 5G RAM 12GB ROM 512GB Black | Dimensity 8300 Ultra | Baterai 6000mAh Fast 90W | Second Original Garansi Resmi - Black, 512","Rp4.600.000","5","Terjual 11","Kota Administrasi Jakarta Selatan","Al Bashir Store_NEW"
"1777275148-1296","https://www.tokopedia.com/search?condition=2&navsource=&sc=24&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=product&q=hp%20poco","poco x3 nfc ram 6/64 gb secondRp1.150.0002 terjualAMIRA SHOP CELLJakarta Barat","https://www.tokopedia.com/amira-shop-cell/poco-x3-nfc-ram-6-64-gb-second-1734529480260880276?extParam=ivf%3Dfalse%26keyword%3Dhp+poco%26search_id%3D2026042707195634ED066DF378EF275WCR%26src%3Dsearch","poco x3 nfc ram 6/64 gb second","Rp1.150.000","","2 barang berhasil terjual","Kota Administrasi Jakarta Barat","AMIRA SHOP CELL"
"1777275154-1297","https://www.tokopedia.com/search?condition=2&navsource=&sc=24&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=product&q=hp%20poco","Xiaomi Poco M5 Ram 6/128 GB Original Garansi Resmi IndonesiaRp1.190.000Hemat s.d  1% Pakai Bonus1 terjualJARSTORE SBGKab. Bekasi","https://www.tokopedia.com/jarstoresbg/xiaomi-poco-m5-ram-6-128-gb-original-garansi-resmi-indonesia-1732116916746487661?extParam=ivf%3Dfalse%26keyword%3Dhp+poco%26search_id%3D2026042707195634ED066DF378EF275WCR%26src%3Dsearch","Xiaomi Poco M5 Ram 6/128 GB Original Garansi Resmi Indonesia - Ram 4/128 GB","Rp1.190.000","","1 barang berhasil terjual","Kab. Bekasi","JARSTORE SBG"
"1777275159-1298","https://www.tokopedia.com/search?condition=2&navsource=&sc=24&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=product&q=hp%20poco","Xiaomi poco m5 4/128gb second resmi originalRp1.150.000Hemat s.d  1% Pakai Bonus1 terjualDISON CELLJakarta Pusat","https://www.tokopedia.com/dison-cell/xiaomi-poco-m5-4-128gb-second-resmi-original?extParam=ivf%3Dfalse%26keyword%3Dhp+poco%26search_id%3D2026042707195634ED066DF378EF275WCR%26src%3Dsearch","Xiaomi poco m5 4/128gb second resmi original","Rp1.150.000","","1 barang berhasil terjual","Kota Administrasi Jakarta Pusat","DISON CELL"
"1777275165-1299","https://www.tokopedia.com/search?condition=2&navsource=&sc=24&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=product&q=hp%20poco","xiaomi poco c75 8/256 garansi resmiRp1.800.000Hemat s.d  1% Pakai Bonus4.924 terjualkapuas cellularJakarta Pusat","https://www.tokopedia.com/kapuascellular/redmi-note-10s-8-128-garansi-resmi-1731478173490120051?extParam=ivf%3Dfalse%26keyword%3Dhp+poco%26search_id%3D2026042707195634ED066DF378EF275WCR%26src%3Dsearch","xiaomi poco c75 8/256 garansi resmi","Rp1.800.000","4.9","Terjual 24","Kota Administrasi Jakarta Pusat","kapuas cellular"
"1777275170-1300","https://www.tokopedia.com/search?condition=2&navsource=&sc=24&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=product&q=hp%20poco","POCO C65 RAM 8/256.Rp1.599.999Hemat s.d  1% Pakai BonusarphonebekasiBekasi","https://www.tokopedia.com/arphonebekasi/poco-c65-ram-8-256?extParam=ivf%3Dfalse%26keyword%3Dhp+poco%26search_id%3D2026042707195634ED066DF378EF275WCR%26src%3Dsearch","POCO C65 RAM 8/256.","Rp1.599.999","","","Kota Bekasi","arphonebekasi"
"1777275176-1301","https://www.tokopedia.com/search?condition=2&navsource=&sc=24&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=product&q=hp%20poco","Xiaomi Poco X3 Pro Smartphone dengan Desain Kamera Berlapis Mobil dan Kit Paket yang Berwarna Biru HandphoneRp450.000PT Team senangTangerang","https://www.tokopedia.com/pt-team-senang/xiaomi-poco-x3-pro-smartphone-dengan-desain-kamera-berlapis-mobil-dan-kit-paket-yang-berwarna-biru-handphone-1733706317125944492?extParam=ivf%3Dfalse%26keyword%3Dhp+poco%26search_id%3D2026042707195634ED066DF378EF275WCR%26src%3Dsearch","Xiaomi Poco X3 Pro Smartphone dengan Desain Kamera Berlapis Mobil dan Kit Paket yang Berwarna Biru Handphone","Rp450.000","","","Kota Tangerang","PT Team senang"
"1777275181-1302","https://www.tokopedia.com/search?condition=2&navsource=&sc=24&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=product&q=hp%20poco","Xiaomi Poco M3 Pro 4GB/64GB FullsetRp1.249.000Hemat s.d  1% Pakai BonusPhoneNgungJakarta Utara","https://www.tokopedia.com/phonengung/xiaomi-poco-m3-pro-4gb-64gb-fullset-1734860634569868516?extParam=ivf%3Dfalse%26keyword%3Dhp+poco%26search_id%3D2026042707195634ED066DF378EF275WCR%26src%3Dsearch","Xiaomi Poco M3 Pro 4GB/64GB Fullset","Rp1.249.000","","1 barang berhasil terjual","Kota Administrasi Jakarta Utara","PhoneNgung"
"1777275187-1303","https://www.tokopedia.com/search?condition=2&navsource=&sc=24&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=product&q=hp%20poco","Poco c65 6/128 Fullset secondRp1.300.0001 terjualDIKY AKEW STOREKab.Ciamis","https://www.tokopedia.com/dikyakew/poco-c65-6-128-fullset-second-1731786206733305355?extParam=ivf%3Dfalse%26keyword%3Dhp+poco%26search_id%3D2026042707195634ED066DF378EF275WCR%26src%3Dsearch","Poco c65 6/128 Fullset second","Rp1.300.000","","1 barang berhasil terjual","Kab.Ciamis","DIKY AKEW STORE"
"1777275192-1304","https://www.tokopedia.com/search?condition=2&navsource=&sc=24&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=product&q=hp%20poco","XIAOMI POCO M3 PRO 5G 4/64 SECOND FULLSETRp1.100.0004.830+ terjualsupersupercellJakarta Timur","https://www.tokopedia.com/supersupercell/xiaomi-poco-m3-pro-5g-4-64-second-fullset?extParam=ivf%3Dfalse%26keyword%3Dhp+poco%26search_id%3D2026042707195634ED066DF378EF275WCR%26src%3Dsearch","XIAOMI POCO M3 PRO 5G 4/64 SECOND FULLSET","Rp1.100.000","4.8","Terjual 30+","Kota Administrasi Jakarta Timur","supersupercell"
"1777275198-1305","https://www.tokopedia.com/search?condition=2&navsource=&sc=24&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=product&q=hp%20poco","Poco C65 8/256 Second HandphoneRp1.300.000Hemat s.d  1% Pakai BonusAS STORE GADGETKab. Serang","https://www.tokopedia.com/as-store-gadget/poco-c65-8-256-second-handphone-1734529114826835236?extParam=ivf%3Dfalse%26keyword%3Dhp+poco%26search_id%3D2026042707195634ED066DF378EF275WCR%26src%3Dsearch","Poco C65 8/256 Second Handphone - 6/128, hp only","Rp1.300.000","","","Kab. Serang","AS STORE GADGET"
"1777275203-1306","https://www.tokopedia.com/search?condition=2&navsource=&sc=24&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=product&q=hp%20poco","Poco X5 5G 8/256GB No Minus Resmi IndonesiaRp1.900.0005.05 terjualFR-STORE PHONEJakarta Selatan","https://www.tokopedia.com/fajriramadhan666/poco-x5-5g-8-256gb-no-minus-resmi-indonesia?extParam=ivf%3Dfalse%26keyword%3Dhp+poco%26search_id%3D2026042707195634ED066DF378EF275WCR%26src%3Dsearch","Poco X5 5G 8/256GB No Minus Resmi Indonesia","Rp1.900.000","5","Terjual 5","Kota Administrasi Jakarta Selatan","FR-STORE PHONE"
"1777275208-1307","https://www.tokopedia.com/search?condition=2&navsource=&sc=24&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=product&q=hp%20poco","POCO F3 6/128: Produk dengan Informasi Tertera dalam Deskripsi yang DiberikanRp600.000Farhanshop221Jakarta Pusat","https://www.tokopedia.com/farhanshop221/poco-f3-6-128-produk-dengan-informasi-tertera-dalam-deskripsi-yang-diberikan-1731790210483651842?extParam=ivf%3Dfalse%26keyword%3Dhp+poco%26search_id%3D2026042707195634ED066DF378EF275WCR%26src%3Dsearch","POCO F3 6/128: Produk dengan Informasi Tertera dalam Deskripsi yang Diberikan","Rp600.000","","","Kota Administrasi Jakarta Pusat","Farhanshop221"
"1777275213-1308","https://www.tokopedia.com/search?condition=2&navsource=&sc=24&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=product&q=hp%20poco","Poco X3 NFC 6/64GB Resmi LIKENEWRp1.600.000Bisa COD4.622 terjualTokoacoy Official_NEWJakarta Barat","https://www.tokopedia.com/tokoacoy/poco-x3-nfc-6-64gb-resmi-likenew?extParam=ivf%3Dfalse%26keyword%3Dhp+poco%26search_id%3D2026042707195634ED066DF378EF275WCR%26src%3Dsearch","Poco X3 NFC 6/64GB Resmi LIKENEW","Rp1.600.000","4.6","Terjual 23","Kota Administrasi Jakarta Barat","Tokoacoy Official_NEW"
"1777275219-1309","https://www.tokopedia.com/search?condition=2&navsource=&sc=24&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=product&q=hp%20poco","Xiaomi POCO F5 Ram 8/256 GB Garansi Resmi SecondRp3.259.000Hemat s.d  1% Pakai Bonus5.030+ terjualGista Store7Kab. Bekasi","https://www.tokopedia.com/gista-store7/xiaomi-poco-f5-ram-8-256-gb-garansi-resmi-second-1731989838815266804?extParam=ivf%3Dfalse%26keyword%3Dhp+poco%26search_id%3D2026042707195634ED066DF378EF275WCR%26src%3Dsearch","Xiaomi POCO F5 Ram 8/256 GB Garansi Resmi Second","Rp3.259.000","5","Terjual 30+","Kab. Bekasi","Gista Store7"
